Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Local,Visitant,Victoria,Diferencia
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo,Jornada 08,1.0,200.0,76.0,28.0,46.0,0.61,2.0,13.0,0.15,14.0,23.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,CB ADEPAF TXOT'S,C.B. VIC - UNIVERSITAT DE VIC 2,True,9.0
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo,Jornada 09,1.0,200.0,61.0,20.0,43.0,0.47,5.0,24.0,0.21,6.0,11.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,C.B. VIC - UNIVERSITAT DE VIC 2,BASQUET SAFA CLAROR A,True,2.0
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo,Jornada 10,1.0,200.0,65.0,20.0,38.0,0.53,4.0,20.0,0.2,13.0,21.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,UB SANT ADRIA A,C.B. VIC - UNIVERSITAT DE VIC 2,False,-11.0
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo,Jornada 10,1.0,200.0,79.0,16.0,45.0,0.36,9.0,22.0,0.41,20.0,34.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,C.B. VIC - UNIVERSITAT DE VIC 2,U.E. CLARET A,True,9.0
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo,Jornada 12,1.0,200.0,53.0,14.0,46.0,0.3,5.0,19.0,0.26,10.0,18.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,UE MATARO  - TC,C.B. VIC - UNIVERSITAT DE VIC 2,False,-8.0
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo,Jornada 13,1.0,200.0,61.0,19.0,56.0,0.34,4.0,20.0,0.2,11.0,23.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,C.B. VIC - UNIVERSITAT DE VIC 2,GRUP VIA - CB ARTES,True,4.0
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo Rival,Jornada 01,1.0,200.0,67.0,17.0,39.0,0.44,5.0,27.0,0.19,18.0,30.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,C.B. VIC - UNIVERSITAT DE VIC 2,BASQUET GIRONA,False,-15.0
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo Rival,Jornada 02,1.0,200.0,52.0,12.0,31.0,0.39,6.0,26.0,0.23,10.0,19.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,C.B. VIC - UNIVERSITAT DE VIC 2,TERRA ENDINS CB VILATORRADA,False,-19.0
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo Rival,Jornada 02,1.0,200.0,66.0,18.0,37.0,0.49,2.0,17.0,0.12,24.0,36.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,MARISTES ADEMAR,C.B. VIC - UNIVERSITAT DE VIC 2,False,-7.0
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo Rival,Jornada 04,1.0,200.0,54.0,15.0,39.0,0.38,3.0,25.0,0.12,15.0,24.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,CB SANTA COLOMA A,C.B. VIC - UNIVERSITAT DE VIC 2,False,-19.0
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo Rival,Jornada 04,1.0,200.0,82.0,17.0,46.0,0.37,11.0,27.0,0.41,15.0,31.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,CB.CIUTAT VELLA,C.B. VIC - UNIVERSITAT DE VIC 2,True,6.0
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo Rival,Jornada 05,1.0,200.0,89.0,21.0,38.0,0.55,9.0,30.0,0.3,20.0,29.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,C.B. VIC - UNIVERSITAT DE VIC 2,IBERSOFAS - CB ARGENTONA  A,True,3.0
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo Rival,Jornada 07,1.0,200.0,72.0,22.0,44.0,0.5,6.0,23.0,0.26,10.0,18.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,A.E. MINGUELLA A - DRIVIM,C.B. VIC - UNIVERSITAT DE VIC 2,True,6.0
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo Rival,Jornada 08,1.0,200.0,67.0,20.0,56.0,0.36,4.0,20.0,0.2,15.0,24.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,C.B. VIC - UNIVERSITAT DE VIC 2,CB ADEPAF TXOT'S,False,-9.0
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo Rival,Jornada 09,1.0,200.0,59.0,20.0,47.0,0.43,1.0,18.0,0.06,16.0,20.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,BASQUET SAFA CLAROR A,C.B. VIC - UNIVERSITAT DE VIC 2,False,-2.0
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo Rival,Jornada 10,1.0,200.0,70.0,15.0,42.0,0.36,8.0,26.0,0.31,16.0,29.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,U.E. CLARET A,C.B. VIC - UNIVERSITAT DE VIC 2,False,-9.0
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo Rival,Jornada 10,1.0,200.0,76.0,20.0,38.0,0.53,8.0,25.0,0.32,12.0,18.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,C.B. VIC - UNIVERSITAT DE VIC 2,UB SANT ADRIA A,True,11.0
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo Rival,Jornada 12,1.0,200.0,61.0,16.0,36.0,0.44,6.0,27.0,0.22,11.0,20.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,C.B. VIC - UNIVERSITAT DE VIC 2,UE MATARO  - TC,True,8.0
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo Rival,Jornada 13,1.0,200.0,57.0,17.0,40.0,0.42,5.0,17.0,0.29,8.0,13.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,GRUP VIA - CB ARTES,C.B. VIC - UNIVERSITAT DE VIC 2,False,-4.0
CB ADEPAF TXOT'S Equipo,Jornada 01,1.0,200.0,61.0,15.0,43.0,0.35,7.0,22.0,0.32,10.0,13.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,UB SANT ADRIA A,CB ADEPAF TXOT'S,False,-10.0
CB ADEPAF TXOT'S Equipo,Jornada 02,1.0,200.0,58.0,20.0,42.0,0.48,3.0,16.0,0.19,9.0,15.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,CB ADEPAF TXOT'S,U.E. CLARET A,False,-20.0
CB ADEPAF TXOT'S Equipo,Jornada 03,1.0,200.0,70.0,19.0,43.0,0.44,8.0,22.0,0.36,8.0,19.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,UE MATARO  - TC,CB ADEPAF TXOT'S,True,1.0
CB ADEPAF TXOT'S Equipo,Jornada 04,1.0,200.0,69.0,22.0,39.0,0.56,4.0,16.0,0.25,13.0,29.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,CB ADEPAF TXOT'S,GRUP VIA - CB ARTES,True,4.0
CB ADEPAF TXOT'S Equipo,Jornada 05,1.0,200.0,61.0,19.0,45.0,0.42,2.0,16.0,0.12,17.0,26.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,BASQUET GIRONA,CB ADEPAF TXOT'S,True,4.0
CB ADEPAF TXOT'S Equipo,Jornada 06,1.0,200.0,58.0,12.0,36.0,0.33,6.0,19.0,0.32,16.0,26.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,CB ADEPAF TXOT'S,MARISTES ADEMAR,False,-6.0
CB ADEPAF TXOT'S Equipo,Jornada 07,1.0,200.0,66.0,21.0,48.0,0.44,5.0,10.0,0.5,9.0,13.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,TERRA ENDINS CB VILATORRADA,CB ADEPAF TXOT'S,True,12.0
CB ADEPAF TXOT'S Equipo,Jornada 08,1.0,200.0,67.0,20.0,56.0,0.36,4.0,20.0,0.2,15.0,24.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,CB ADEPAF TXOT'S,C.B. VIC - UNIVERSITAT DE VIC 2,False,-9.0
CB ADEPAF TXOT'S Equipo,Jornada 09,1.0,200.0,67.0,18.0,43.0,0.42,6.0,22.0,0.27,13.0,18.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,CB.CIUTAT VELLA,CB ADEPAF TXOT'S,False,-7.0
CB ADEPAF TXOT'S Equipo,Jornada 10,1.0,200.0,65.0,14.0,31.0,0.45,9.0,29.0,0.31,10.0,15.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,CB ADEPAF TXOT'S,IBERSOFAS - CB ARGENTONA  A,False,-30.0
CB ADEPAF TXOT'S Equipo,Jornada 11,1.0,200.0,60.0,18.0,38.0,0.47,1.0,14.0,0.07,21.0,31.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,A.E. MINGUELLA A - DRIVIM,CB ADEPAF TXOT'S,False,-8.0
CB ADEPAF TXOT'S Equipo,Jornada 12,1.0,200.0,69.0,22.0,46.0,0.48,6.0,22.0,0.27,7.0,19.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,CB SANTA COLOMA A,CB ADEPAF TXOT'S,False,-10.0
CB ADEPAF TXOT'S Equipo,Jornada 13,1.0,200.0,82.0,22.0,38.0,0.58,9.0,24.0,0.38,11.0,20.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,CB ADEPAF TXOT'S,BASQUET SAFA CLAROR A,True,13.0
CB ADEPAF TXOT'S Equipo Rival,Jornada 01,1.0,200.0,71.0,17.0,46.0,0.37,10.0,29.0,0.34,7.0,15.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,CB ADEPAF TXOT'S,UB SANT ADRIA A,True,10.0
CB ADEPAF TXOT'S Equipo Rival,Jornada 02,1.0,200.0,78.0,19.0,35.0,0.54,7.0,23.0,0.3,19.0,26.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,U.E. CLARET A,CB ADEPAF TXOT'S,True,20.0
CB ADEPAF TXOT'S Equipo Rival,Jornada 03,1.0,200.0,69.0,16.0,29.0,0.55,8.0,29.0,0.28,13.0,22.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,CB ADEPAF TXOT'S,UE MATARO  - TC,False,-1.0
CB ADEPAF TXOT'S Equipo Rival,Jornada 04,1.0,200.0,65.0,16.0,27.0,0.59,8.0,29.0,0.28,9.0,15.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,GRUP VIA - CB ARTES,CB ADEPAF TXOT'S,False,-4.0
CB ADEPAF TXOT'S Equipo Rival,Jornada 05,1.0,200.0,57.0,17.0,46.0,0.37,7.0,29.0,0.24,2.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,CB ADEPAF TXOT'S,BASQUET GIRONA,False,-4.0
CB ADEPAF TXOT'S Equipo Rival,Jornada 06,1.0,200.0,64.0,14.0,31.0,0.45,6.0,23.0,0.26,18.0,25.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,MARISTES ADEMAR,CB ADEPAF TXOT'S,True,6.0
CB ADEPAF TXOT'S Equipo Rival,Jornada 07,1.0,200.0,54.0,9.0,32.0,0.28,8.0,33.0,0.24,12.0,20.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,CB ADEPAF TXOT'S,TERRA ENDINS CB VILATORRADA,False,-12.0
CB ADEPAF TXOT'S Equipo Rival,Jornada 08,1.0,200.0,76.0,28.0,46.0,0.61,2.0,13.0,0.15,14.0,23.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,C.B. VIC - UNIVERSITAT DE VIC 2,CB ADEPAF TXOT'S,True,9.0
CB ADEPAF TXOT'S Equipo Rival,Jornada 09,1.0,200.0,74.0,14.0,36.0,0.39,11.0,29.0,0.38,13.0,19.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,CB ADEPAF TXOT'S,CB.CIUTAT VELLA,True,7.0
CB ADEPAF TXOT'S Equipo Rival,Jornada 10,1.0,200.0,95.0,23.0,34.0,0.68,10.0,24.0,0.42,19.0,31.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,IBERSOFAS - CB ARGENTONA  A,CB ADEPAF TXOT'S,True,30.0
CB ADEPAF TXOT'S Equipo Rival,Jornada 11,1.0,200.0,68.0,15.0,36.0,0.42,8.0,27.0,0.3,14.0,21.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,CB ADEPAF TXOT'S,A.E. MINGUELLA A - DRIVIM,True,8.0
CB ADEPAF TXOT'S Equipo Rival,Jornada 12,1.0,200.0,79.0,20.0,41.0,0.49,9.0,27.0,0.33,12.0,19.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,CB ADEPAF TXOT'S,CB SANTA COLOMA A,True,10.0
CB ADEPAF TXOT'S Equipo Rival,Jornada 13,1.0,200.0,69.0,18.0,32.0,0.56,3.0,20.0,0.15,24.0,34.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,BASQUET SAFA CLAROR A,CB ADEPAF TXOT'S,False,-13.0
CB SANTA COLOMA A Equipo,Jornada 02,1.0,200.0,72.0,25.0,46.0,0.54,3.0,23.0,0.13,13.0,24.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,TERRA ENDINS CB VILATORRADA,CB SANTA COLOMA A,True,12.0
CB SANTA COLOMA A Equipo,Jornada 03,1.0,200.0,73.0,20.0,49.0,0.41,6.0,18.0,0.33,15.0,20.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,CB SANTA COLOMA A,UB SANT ADRIA A,True,4.0
CB SANTA COLOMA A Equipo,Jornada 04,1.0,200.0,54.0,15.0,39.0,0.38,3.0,25.0,0.12,15.0,24.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,C.B. VIC - UNIVERSITAT DE VIC 2,CB SANTA COLOMA A,False,-19.0
CB SANTA COLOMA A Equipo,Jornada 05,1.0,200.0,60.0,15.0,35.0,0.43,5.0,30.0,0.17,15.0,18.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,CB SANTA COLOMA A,U.E. CLARET A,False,-9.0
CB SANTA COLOMA A Equipo,Jornada 06,1.0,200.0,87.0,17.0,33.0,0.52,10.0,24.0,0.42,23.0,31.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,CB.CIUTAT VELLA,CB SANTA COLOMA A,True,18.0
CB SANTA COLOMA A Equipo,Jornada 07,1.0,200.0,82.0,15.0,32.0,0.47,12.0,29.0,0.41,16.0,18.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,CB SANTA COLOMA A,UE MATARO  - TC,True,9.0
CB SANTA COLOMA A Equipo,Jornada 07,1.0,200.0,66.0,15.0,36.0,0.42,9.0,25.0,0.36,9.0,20.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,IBERSOFAS - CB ARGENTONA  A,CB SANTA COLOMA A,False,-9.0
CB SANTA COLOMA A Equipo,Jornada 09,1.0,200.0,68.0,21.0,45.0,0.47,5.0,16.0,0.31,11.0,17.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,CB SANTA COLOMA A,GRUP VIA - CB ARTES,False,-5.0
CB SANTA COLOMA A Equipo,Jornada 10,1.0,200.0,48.0,17.0,43.0,0.4,2.0,24.0,0.08,8.0,11.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,A.E. MINGUELLA A - DRIVIM,CB SANTA COLOMA A,False,-32.0
CB SANTA COLOMA A Equipo,Jornada 11,1.0,200.0,79.0,22.0,41.0,0.54,5.0,26.0,0.19,20.0,26.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,CB SANTA COLOMA A,BASQUET GIRONA,True,10.0
CB SANTA COLOMA A Equipo,Jornada 12,1.0,200.0,79.0,20.0,41.0,0.49,9.0,27.0,0.33,12.0,19.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,CB SANTA COLOMA A,CB ADEPAF TXOT'S,True,10.0
CB SANTA COLOMA A Equipo,Jornada 13,1.0,200.0,57.0,12.0,40.0,0.3,6.0,19.0,0.32,15.0,19.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,MARISTES ADEMAR,CB SANTA COLOMA A,False,-5.0
CB SANTA COLOMA A Equipo Rival,Jornada 02,1.0,200.0,60.0,13.0,30.0,0.43,8.0,28.0,0.29,10.0,17.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,CB SANTA COLOMA A,TERRA ENDINS CB VILATORRADA,False,-12.0
CB SANTA COLOMA A Equipo Rival,Jornada 03,1.0,200.0,69.0,18.0,35.0,0.51,6.0,24.0,0.25,15.0,24.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,UB SANT ADRIA A,CB SANTA COLOMA A,False,-4.0
CB SANTA COLOMA A Equipo Rival,Jornada 04,1.0,200.0,73.0,25.0,51.0,0.49,3.0,24.0,0.12,14.0,22.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,CB SANTA COLOMA A,C.B. VIC - UNIVERSITAT DE VIC 2,True,19.0
CB SANTA COLOMA A Equipo Rival,Jornada 05,1.0,200.0,69.0,16.0,35.0,0.46,5.0,22.0,0.23,22.0,40.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,U.E. CLARET A,CB SANTA COLOMA A,True,9.0
CB SANTA COLOMA A Equipo Rival,Jornada 06,1.0,200.0,69.0,18.0,42.0,0.43,4.0,13.0,0.31,21.0,30.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,CB SANTA COLOMA A,CB.CIUTAT VELLA,False,-18.0
CB SANTA COLOMA A Equipo Rival,Jornada 07,1.0,200.0,73.0,20.0,41.0,0.49,6.0,26.0,0.23,15.0,29.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,UE MATARO  - TC,CB SANTA COLOMA A,False,-9.0
CB SANTA COLOMA A Equipo Rival,Jornada 07,1.0,200.0,75.0,14.0,37.0,0.38,7.0,20.0,0.35,26.0,33.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,CB SANTA COLOMA A,IBERSOFAS - CB ARGENTONA  A,True,9.0
CB SANTA COLOMA A Equipo Rival,Jornada 09,1.0,200.0,73.0,18.0,30.0,0.6,6.0,24.0,0.25,19.0,28.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,GRUP VIA - CB ARTES,CB SANTA COLOMA A,True,5.0
CB SANTA COLOMA A Equipo Rival,Jornada 10,1.0,200.0,80.0,13.0,38.0,0.34,11.0,23.0,0.48,21.0,25.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,CB SANTA COLOMA A,A.E. MINGUELLA A - DRIVIM,True,32.0
CB SANTA COLOMA A Equipo Rival,Jornada 11,1.0,200.0,69.0,18.0,49.0,0.37,5.0,22.0,0.23,18.0,36.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,BASQUET GIRONA,CB SANTA COLOMA A,False,-10.0
CB SANTA COLOMA A Equipo Rival,Jornada 12,1.0,200.0,69.0,22.0,46.0,0.48,6.0,22.0,0.27,7.0,19.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,CB ADEPAF TXOT'S,CB SANTA COLOMA A,False,-10.0
CB SANTA COLOMA A Equipo Rival,Jornada 13,1.0,200.0,62.0,11.0,37.0,0.3,7.0,24.0,0.29,19.0,29.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,CB SANTA COLOMA A,MARISTES ADEMAR,True,5.0
CB.CIUTAT VELLA Equipo,Jornada 01,1.0,200.0,47.0,12.0,39.0,0.31,3.0,16.0,0.19,14.0,25.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,GRUP VIA - CB ARTES,CB.CIUTAT VELLA,False,-18.0
CB.CIUTAT VELLA Equipo,Jornada 02,1.0,200.0,87.0,23.0,49.0,0.47,8.0,20.0,0.4,17.0,22.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,CB.CIUTAT VELLA,BASQUET GIRONA,True,20.0
CB.CIUTAT VELLA Equipo,Jornada 03,1.0,200.0,60.0,12.0,37.0,0.32,9.0,23.0,0.39,9.0,15.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,MARISTES ADEMAR,CB.CIUTAT VELLA,False,-9.0
CB.CIUTAT VELLA Equipo,Jornada 04,1.0,200.0,63.0,12.0,31.0,0.39,7.0,15.0,0.47,18.0,24.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,CB.CIUTAT VELLA,TERRA ENDINS CB VILATORRADA,True,7.0
CB.CIUTAT VELLA Equipo,Jornada 04,1.0,200.0,82.0,17.0,46.0,0.37,11.0,27.0,0.41,15.0,31.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,C.B. VIC - UNIVERSITAT DE VIC 2,CB.CIUTAT VELLA,True,6.0
CB.CIUTAT VELLA Equipo,Jornada 06,1.0,200.0,69.0,18.0,42.0,0.43,4.0,13.0,0.31,21.0,30.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,CB.CIUTAT VELLA,CB SANTA COLOMA A,False,-18.0
CB.CIUTAT VELLA Equipo,Jornada 07,1.0,200.0,73.0,13.0,31.0,0.42,10.0,23.0,0.43,17.0,32.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,CB.CIUTAT VELLA,IBERSOFAS - CB ARGENTONA  A,True,1.0
CB.CIUTAT VELLA Equipo,Jornada 08,1.0,200.0,67.0,9.0,29.0,0.31,11.0,24.0,0.46,16.0,27.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,A.E. MINGUELLA A - DRIVIM,CB.CIUTAT VELLA,False,-5.0
CB.CIUTAT VELLA Equipo,Jornada 09,1.0,200.0,74.0,14.0,36.0,0.39,11.0,29.0,0.38,13.0,19.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,CB.CIUTAT VELLA,CB ADEPAF TXOT'S,True,7.0
CB.CIUTAT VELLA Equipo,Jornada 10,1.0,200.0,58.0,16.0,38.0,0.42,6.0,26.0,0.23,8.0,25.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,BASQUET SAFA CLAROR A,CB.CIUTAT VELLA,False,-12.0
CB.CIUTAT VELLA Equipo,Jornada 11,1.0,200.0,77.0,25.0,48.0,0.52,3.0,19.0,0.16,18.0,28.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,CB.CIUTAT VELLA,UB SANT ADRIA A,True,13.0
CB.CIUTAT VELLA Equipo,Jornada 12,1.0,200.0,49.0,14.0,38.0,0.37,4.0,19.0,0.21,9.0,16.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,U.E. CLARET A,CB.CIUTAT VELLA,False,-18.0
CB.CIUTAT VELLA Equipo,Jornada 13,1.0,200.0,57.0,16.0,41.0,0.39,5.0,20.0,0.25,10.0,12.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,CB.CIUTAT VELLA,UE MATARO  - TC,False,-5.0
CB.CIUTAT VELLA Equipo Rival,Jornada 01,1.0,200.0,65.0,21.0,40.0,0.53,4.0,21.0,0.19,11.0,20.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,CB.CIUTAT VELLA,GRUP VIA - CB ARTES,True,18.0
CB.CIUTAT VELLA Equipo Rival,Jornada 02,1.0,200.0,67.0,16.0,31.0,0.52,7.0,26.0,0.27,14.0,27.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,BASQUET GIRONA,CB.CIUTAT VELLA,False,-20.0
